date,customer_id,payment_method,delivery_status,duration,no_of_orders,amount
07/11/2022,395ccbb7,Cash,Delivered,,1,4000
07/12/2022,3286b657,Transfer,Pickup,,1,4000
07/12/2022,a55af438,Cash,Delivered,49,1,6000
07/12/2022,6ae980a3,Transfer,Delivered,25,1,4000
07/12/2022,8f146db5,Cash,Delivered,31,1,2000
07/12/2022,f3b76c07,Transfer,Pickup,,0,1700
07/12/2022,d8565b63,Cash,Delivered,49,3,6000
07/12/2022,6ec85e84,Cash,Delivered,21,1,2000
07/12/2022,0b17ce0f,Cash,Delivered,31,3,5000
07/12/2022,6e02e68c,Cash,Delivered,49,0,4300
07/12/2022,f33cf3b0,Cash,Delivered,10,2,3000
07/13/2022,c5c5dfdd,Transfer,Pickup,,2,4000
07/13/2022,c9df3969,Cash,Delivered,19,3,8000
07/13/2022,5864c63f,Cash,Delivered,13,1,1000
07/13/2022,1c0d6a19,Cash,Delivered,34,4,7000
07/13/2022,8d8b5c55,Cash,Delivered,28,1,1000
07/13/2022,14a30569,Cash,Delivered,6,0,1700
07/13/2022,ee8387cd,Cash,Delivered,33,1,2700
07/14/2022,15065782,Cash,Delivered,11,2,3000
07/14/2022,3aa28598,Transfer,Pickup,,0,3400
07/14/2022,f7911743,Transfer,Pickup,,1,1000
07/14/2022,53d0e02a,Cash,Delivered,16,1,2000
07/14/2022,585f8aa8,Cash,Delivered,53,2,6000
07/14/2022,e472c4cf,Transfer,Delivered,24,2,4000
07/15/2022,827e77b7,Cash,Delivered,25,1,2000
07/15/2022,bc2ca1d2,Cash,Delivered,41,2,3000
07/15/2022,50306665,Cash,Delivered,27,0,3400
07/15/2022,e25a2ca1,Transfer,Pickup,,1,1000
07/16/2022,6186f656,Cash,Delivered,27,1,3600
07/16/2022,f1cc378f,Transfer,Pickup,,2,8700
07/16/2022,7d154d39,Transfer,Pickup,,1,2000
07/16/2022,cbc3f965,Transfer,Pickup,,1,3700
07/16/2022,f74cdff6,Cash,Delivered,18,2,3000
07/16/2022,4668ab6e,Transfer,Delivered,,0,4400
07/16/2022,5e661e2e,Cash,Delivered,15,1,1000
07/16/2022,875ea16d,Transfer,Pickup,,1,2000
07/16/2022,e6cac103,Cash,Delivered,80,2,5000
07/16/2022,fbf5400f,Cash,Delivered,26,0,3400
07/16/2022,b70fc1e9,Cash,Delivered,14,1,2000
07/16/2022,b7d37599,Cash,Delivered,35,0,2700
07/16/2022,06e93ccf,Cash,Pickup,,1,5700
07/16/2022,b7609914,Transfer,Pickup,,1,2000
07/16/2022,5a62c5b6,Transfer,Pickup,,3,5000
07/18/2022,7ea1d27b,Transfer,Delivered,23,5,6000
07/18/2022,0e4aeed0,Transfer,Pickup,,2,4000
07/18/2022,9e227321,Transfer,Pickup,,1,2000
07/18/2022,04690988,Transfer,Delivered,39,2,3000
07/18/2022,3fffdf4b,Cash,Delivered,14,2,2000
07/18/2022,e2006206,Transfer,Delivered,,2,6000
07/18/2022,5597edbc,POS,Delivered,,1,4000
07/19/2022,e1947be2,Cash,Delivered,37,1,1000
07/19/2022,cce2e0cd,Transfer,Delivered,32,1,1000
07/19/2022,56161329,Cash,Delivered,31,1,2000
07/19/2022,3970616b,Transfer,Delivered,15,1,2000
07/19/2022,51d8e584,Transfer,Delivered,31,1,2000
07/19/2022,1a9116d8,Cash,Delivered,18,1,2000
07/19/2022,5b2e86dc,Transfer,Pickup,,1,2000
07/19/2022,c4acca5b,Transfer,Pickup,,3,3000
07/19/2022,2382c782,Cash,Delivered,11,1,1000
07/19/2022,795f2fea,Cash,Delivered,,2,3000
07/19/2022,089a6d50,Cash,Delivered,,3,3000
07/19/2022,56f3c07f,Cash,Delivered,,2,12000
07/20/2022,fa5d4689,Cash,Delivered,79,1,1000
07/20/2022,0e7b4690,Cash,Delivered,,1,2000
07/20/2022,aea0d74b,POS,Pickup,,1,2000
07/20/2022,363bfec1,Transfer,Pickup,,2,3000
07/21/2022,d7f9287f,Transfer,Pickup,,1,2000
07/21/2022,2ee774ed,Cash,Delivered,30,1,2000
07/21/2022,20e979fc,Cash,Delivered,19,3,5000
07/21/2022,eb0f7d4d,POS,Pickup,,3,6000
07/21/2022,c226de8c,Transfer,Delivered,27,2,3000
07/21/2022,1c05f2c3,Cash,Delivered,11,1,2000
07/21/2022,b53b0351,Cash,Delivered,,1,2000
07/21/2022,dbe918b9,Transfer,Pickup,,1,2000
07/21/2022,54f5a5bc,Transfer,Pickup,,1,1000
07/21/2022,8c58c7fa,Transfer,Pickup,,1,1000
07/22/2022,06ff802e,Transfer,Delivered,26,1,4000
07/22/2022,5a6ecac7,Transfer,Delivered,51,1,2000
07/22/2022,a5c9af2f,Cash,Delivered,35,6,19000
07/22/2022,5d570ad5,POS,Pickup,,1,2000
07/23/2022,6c40cf2d,Transfer,Delivered,29,2,3000
07/23/2022,2b8a73e5,Cash,Delivered,39,3,3000
07/23/2022,3d5b5f75,POS,Pickup,,1,2000
07/23/2022,c579b2f2,Transfer,Pickup,,1,4000
07/23/2022,2d0f2516,POS,Pickup,,3,4000
07/23/2022,f1a331c9,Cash,Delivered,48,1,2000
07/23/2022,16b199d0,Transfer,Delivered,22,2,2000
07/23/2022,5fe1f7a2,Transfer,Delivered,35,2,3000
07/23/2022,fa83a316,Cash,Delivered,24,1,1000
07/23/2022,c6794a44,Transfer,Pickup,,1,2000
07/25/2022,81691da0,Transfer,Delivered,,2,1800
07/25/2022,753b41e0,Cash,Delivered,61,2,2700
07/25/2022,d6d0f959,Cash,Delivered,48,3,4500
07/25/2022,c066a23a,Transfer,Delivered,46,2,1800
07/25/2022,7ddaf157,Transfer,Pickup,,2,3600
07/25/2022,f7baac58,Transfer,Pickup,,2,2700
07/25/2022,9c141c60,Cash,Delivered,31,1,900
07/26/2022,1505c504,Transfer,Delivered,35,2,2700
07/26/2022,a9f3e085,Transfer,Pickup,,1,1800
07/26/2022,c25e13a7,Transfer,Pickup,,2,4500
07/26/2022,93d70989,POS,Pickup,,1,900
07/26/2022,09818092,Cash,Delivered,38,1,1800
07/26/2022,1dcf082e,Transfer,Pickup,,1,1800
07/26/2022,cdccb6e5,Transfer,Pickup,,2,2700
07/27/2022,1d779bd7,Cash,Delivered,40,4,5400
07/27/2022,e70f0a2f,Cash,Delivered,33,2,2700
07/27/2022,a7657165,Transfer,Delivered,1,4,10800
07/27/2022,377b68ba,Transfer,Pickup,,1,3600
07/27/2022,35e46f7d,Cash,Delivered,11,1,2700
07/27/2022,b854b94b,Cash,Delivered,71,2,1800
07/27/2022,ace4c09f,Transfer,Delivered,159,1,1800
07/27/2022,29f64ec2,Cash,Delivered,,2,2700
07/28/2022,cf61d6ca,Cash,Delivered,20,1,1800
07/28/2022,aabf4eec,POS,Pickup,,2,2700
07/28/2022,9d7ef00d,Transfer,Pickup,,1,900
07/28/2022,ef72343f,POS,Pickup,,1,900
07/28/2022,4c48dfb0,POS,Pickup,,1,1800
07/29/2022,8d07cea3,Cash,Delivered,29,2,54000
07/29/2022,40c51dd8,Cash,Delivered,161,1,1800
07/29/2022,ba0766d9,Cash,Delivered,46,2,3600
07/29/2022,1bf266b5,Transfer,Delivered,98,2,3600
07/29/2022,0a6be654,Cash,Delivered,62,2,2700
07/29/2022,64df6688,Cash,Delivered,101,3,6300
07/29/2022,f7382b27,POS,Pickup,,1,1800
07/29/2022,6d403c78,Cash,Delivered,52,2,1800
07/29/2022,f05ae844,Cash,Delivered,25,1,2700
07/29/2022,6433d37e,Cash,Delivered,20,1,1800
07/29/2022,56a4baec,POS,Pickup,,5,22500
07/29/2022,26765969,Transfer,Delivered,33,2,9000
07/29/2022,0299521e,Cash,Delivered,,3,5400
07/29/2022,bb4e55b5,Cash,Delivered,32,2,2700
07/29/2022,060ed55c,Cash,Delivered,30,2,1800
07/29/2022,d6562367,Transfer,Delivered,93,3,3600
07/30/2022,a01ce594,Transfer,Delivered,6,6,12600
07/30/2022,701bd465,Cash,Delivered,7,2,2700
07/30/2022,070ee1a1,Cash,Delivered,29,1,1800
07/30/2022,1eadc0fb,Transfer,Pickup,,1,1800
07/30/2022,c1235195,Cash,Cancelled,,1,1800
07/30/2022,5bca4708,Cash,Delivered,39,1,1800
07/30/2022,ed1c9cbb,Transfer,Delivered,59,2,3600
07/30/2022,2ccd7eb6,Transfer,Delivered,15,2,2700
07/30/2022,a5456af2,Cash,Delivered,4,1,3600
07/30/2022,80dfe479,Transfer,Pickup,,1,1800
07/30/2022,c4cd5bf2,Transfer,Pickup,,2,3600
07/30/2022,3095437e,Transfer,Pickup,,1,1800
08/01/2022,de88f336,Cash,Delivered,125,1,900
08/01/2022,775b5ce6,Cash,Delivered,36,1,1800
08/01/2022,5f69dc9d,Transfer,Delivered,111,2,2700
08/01/2022,670c14fb,Cash,Delivered,93,1,900
08/01/2022,44b2f338,Transfer,Delivered,155,3,3600
08/01/2022,a0ef27d3,Transfer,Pickup,,2,2700
08/01/2022,c03da50d,Cash,Delivered,54,1,1800
08/01/2022,39b3abaf,Cash,Delivered,,2,2700
08/01/2022,c25ca277,Transfer,Pickup,,1,900
08/02/2022,47a9e0fe,Cash,Delivered,166,3,2700
08/02/2022,f341f3c1,Cash,Delivered,13,2,2700
08/02/2022,280a189c,Cash,Delivered,,2,2700
08/02/2022,db8cdfe7,Cash,Delivered,82,1,1800
08/02/2022,019db2da,Transfer,Delivered,78,2,1800
08/02/2022,2706427a,Transfer,Delivered,173,2,2700
08/02/2022,aceb7875,Cash,Delivered,20,1,900
08/02/2022,43d83a58,Cash,Delivered,114,3,2700
08/02/2022,b458d56b,Transfer,Delivered,,1,1800
08/02/2022,7df852ff,Transfer,Delivered,,2,2700
08/03/2022,15c5b8b2,Transfer,Delivered,5,1,1800
08/03/2022,d84988f2,Transfer,Pickup,,6,19800
08/03/2022,5b41199a,Cash,Delivered,52,1,1800
08/03/2022,ad6dd376,Cash,Delivered,75,2,2700
08/03/2022,4dd06c77,Transfer,Pickup,,2,2700
08/03/2022,d7951344,Cash,Delivered,33,2,3600
08/04/2022,4424856d,Cash,Delivered,80,5,6300
08/04/2022,2b118c29,Transfer,Pickup,,1,5400
08/04/2022,f3bab05a,Transfer,Delivered,116,2,3600
08/04/2022,41584b7c,Cash,Delivered,54,1,900
08/05/2022,cd910104,Cash,Delivered,23,2,1800
08/05/2022,5b9621c6,Cash,Delivered,76,1,900
08/04/2022,ac811f5c,POS,Pickup,,2,2700
08/05/2022,db681443,Transfer,Pickup,,1,1800
08/05/2022,d2c51355,Transfer,Pickup,,1,1800
08/05/2022,efd0653a,Transfer,Pickup,,1,1800
08/05/2022,8a5dd712,Transfer,Delivered,65,2,1800
08/05/2022,7a6f9c0c,Transfer,Cancelled,,2,1800
08/05/2022,d94bae2a,Transfer,Pickup,,1,1800
08/06/2022,5f9b3277,Cash,Delivered,25,2,1800
08/06/2022,8b048c4b,Transfer,Pickup,,1,1800
08/06/2022,d161c2f5,Cash,Delivered,192,1,1800
08/06/2022,c4950aa3,Cash,Delivered,107,1,1800
08/06/2022,3c26e47b,Cash,Delivered,144,3,5400
08/06/2022,a49cb04a,Transfer,Delivered,,1,1800
08/06/2022,397f14f1,Cash,Delivered,36,3,3600
08/06/2022,4c1e9606,Cash,Delivered,126,2,2700
08/06/2022,e5965303,POS,Pickup,,1,900
08/08/2022,952ba391,Cash,Delivered,168,2,5400
08/08/2022,9af251e7,Cash,Delivered,66,1,1800
08/09/2022,b0fbee46,Transfer,Delivered,56,2,3600
08/09/2022,0a0b6435,Cash,Delivered,58,1,1800
08/09/2022,ac60fc05,Cash,Delivered,83,2,1800
08/09/2022,dc458643,Transfer,Delivered,,1,900
08/09/2022,37d2ee7d,POS,Pickup,,1,1800
08/09/2022,36852c6c,Cash,Delivered,64,2,2700
08/09/2022,13f6d8ff,Transfer,Pickup,,1,1800
08/10/2022,0531b362,Transfer,Delivered,137,1,1800
08/10/2022,bc9cca5b,Cash,Delivered,48,3,4500
08/10/2022,ac319fb2,Cash,Delivered,99,1,1800
08/10/2022,af1846be,Transfer,Delivered,69,1,1800
08/10/2022,8f8b0788,Transfer,Delivered,72,2,1800
08/10/2022,4dbe3c92,Transfer,Pickup,,1,3600
08/10/2022,9f14d15d,Cash,Delivered,7,3,39600
08/11/2022,857fb4bb,Cash,Delivered,92,2,2700
08/11/2022,374ba761,Cash,Delivered,106,1,900
08/11/2022,1c48c209,Transfer,Delivered,124,2,5400
08/11/2022,fd27c577,Transfer,Delivered,64,1,900
08/11/2022,d33f786e,Cash,Delivered,133,1,900
08/11/2022,f8ff059d,Cash,Delivered,120,2,1800
08/11/2022,3776e6d6,Cash,Delivered,162,2,2700
08/11/2022,df50cf4d,Transfer,Delivered,54,1,900
08/12/2022,42666323,Transfer,Delivered,61,2,1800
08/12/2022,d40fcbf0,Transfer,Delivered,39,2,1800
08/12/2022,79b5a22b,Cash,Delivered,36,3,2700
08/12/2022,cfd78529,Cash,Delivered,80,2,2700
08/12/2022,87f265d2,Transfer,Delivered,54,1,1800
08/13/2022,54ba537e,Transfer,Delivered,73,3,9000
08/13/2022,c5ccc36c,Cash,Delivered,37,2,2700
08/13/2022,24363d4a,Cash,Delivered,96,2,2700
08/13/2022,99c34580,Transfer,Delivered,299,3,4500
08/13/2022,dfa5ad3f,Transfer,Delivered,245,3,4500
08/13/2022,32f86e8b,Transfer,Delivered,154,2,2700
08/13/2022,c26b2169,POS,Pickup,,3,4500
08/13/2022,f77f6029,Transfer,Delivered,75,1,1800
08/13/2022,37653aef,Transfer,Pickup,,2,3600
08/13/2022,0f05a88d,Cash,Delivered,247,3,3600
08/13/2022,cc2acd10,Transfer,Delivered,139,2,2700
08/13/2022,0c9c80aa,Cash,Delivered,81,1,1800
08/13/2022,ba64d64f,Cash,Delivered,11,3,5400
08/13/2022,adc3f436,Transfer,Delivered,75,1,1800
08/13/2022,d4967f67,Cash,Delivered,145,2,1800
08/13/2022,85fec431,Transfer,Delivered,175,2,1800
08/13/2022,66018b85,Transfer,Delivered,150,2,3600
08/13/2022,d55dfd7e,Cash,Delivered,137,2,2700
08/15/2022,7757daa8,Cash,Delivered,59,2,1800
08/15/2022,91df8d89,Transfer,Delivered,71,3,2700
08/15/2022,c1d0e023,Cash,Delivered,97,2,2700
08/15/2022,376b575e,Cash,Delivered,114,1,900
08/15/2022,624435a0,Cash,Delivered,22,4,36000
08/16/2022,64ee8b78,Transfer,Delivered,93,1,900
08/16/2022,7458abed,Cash,Delivered,90,2,1800
08/16/2022,cecd484d,Cash,Delivered,24,3,4500
08/16/2022,24e97be5,Transfer,Pickup,,1,1800
08/16/2022,0bdeca36,Cash,Delivered,43,1,900
08/17/2022,68b981b3,Cash,Delivered,40,1,1800
08/17/2022,2aa8a5e6,Cash,Delivered,26,2,1800
08/17/2022,63a69df8,Transfer,Delivered,56,2,2700
08/17/2022,84d1db5e,Cash,Delivered,76,2,1800
08/17/2022,1b0da7d3,Transfer,Delivered,114,2,1800
08/17/2022,a70ec126,POS,Pickup,,2,3600
08/17/2022,5e319147,Cash,Delivered,173,2,1800
08/17/2022,5853083b,Cash,Delivered,27,1,1800
08/18/2022,d77ea075,POS,Pickup,,3,5400
08/18/2022,54276465,POS,Pickup,,2,4700
08/18/2022,13ace32d,POS,Pickup,,3,5400
08/18/2022,6dd49652,Cash,Delivered,35,1,1800
08/18/2022,76534226,Transfer,Delivered,55,1,1800
08/18/2022,d4eddee4,Transfer,Delivered,98,1,2900
08/18/2022,b0aed5be,Cash,Cancelled,,1,900
08/18/2022,a3e11da6,POS,Pickup,,2,1800
08/19/2022,6578601c,POS,Pickup,,1,1900
08/19/2022,ced3212d,Transfer,Delivered,58,2,2800
08/19/2022,5ddc1374,Transfer,Delivered,103,2,2800
08/19/2022,c872ea6f,Transfer,Pickup,,1,2900
08/19/2022,9e4603b7,Transfer,Delivered,101,2,2700
08/19/2022,9bd6e96b,Transfer,Delivered,163,1,1800
08/19/2022,f7f7ed88,Cash,Delivered,209,1,2900
08/19/2022,ea237481,Cash,Cancelled,,2,12200
08/19/2022,7c8332f0,Cash,Delivered,94,2,2800
08/19/2022,d0ea017f,Transfer,Delivered,,2,3600
08/20/2022,b48c2eb7,Cash,Delivered,32,1,2900
08/20/2022,9f24e1f1,Transfer,Delivered,49,1,2800
08/20/2022,49ea4b15,Transfer,Delivered,73,3,3600
08/20/2022,d2ab88fb,POS,Pickup,,1,1900
08/20/2022,388a786b,Transfer,Delivered,49,2,2700
08/20/2022,cb379b87,Transfer,Delivered,62,1,900
08/20/2022,b7afe897,Cash,Delivered,34,1,1800
08/20/2022,22d35390,Cash,Delivered,75,2,2700
08/20/2022,30893708,Cash,Delivered,114,2,1800
08/20/2022,a20df34c,Cash,Delivered,26,2,4700
08/20/2022,6dce5e46,Cash,Delivered,70,1,2900
08/22/2022,48db5569,Cash,Delivered,10,2,5400
08/22/2022,0c7e1f6e,Cash,Delivered,55,1,900
08/22/2022,1fcfd5cb,Cash,Delivered,78,1,1800
08/22/2022,4e17bffb,Transfer,Delivered,76,1,2900
08/22/2022,38ba1e29,Cash,Delivered,77,2,4700
08/23/2022,1b184128,Transfer,Pickup,,1,1800
08/23/2022,f5b091ae,Cash,Delivered,28,1,2900
08/24/2022,07507897,Cash,Delivered,24,2,5600
08/24/2022,e2c06721,Transfer,Delivered,66,3,11200
08/24/2022,e31ba641,Cash,Delivered,31,1,1800
08/24/2022,f4c8aa06,POS,Pickup,,1,2800
08/25/2022,1ad47553,Transfer,Delivered,22,4,12100
08/25/2022,27ebaf74,Cash,Delivered,129,1,2800
08/25/2022,436083ea,Cash,Delivered,50,1,900
08/25/2022,55a5bc60,Cash,Delivered,111,2,1800
08/25/2022,8588dbc8,Cash,Delivered,21,2,3600
08/25/2022,c63fe762,Cash,Delivered,170,2,2700
08/25/2022,9457fafd,Cash,Delivered,94,1,1800
08/25/2022,d74273a0,POS,Pickup,,1,900
08/26/2022,d31c53e1,POS,Delivered,118,1,900
08/26/2022,f0fa2e54,POS,Delivered,36,3,3600
08/26/2022,c038680e,Transfer,Delivered,63,4,9000
08/26/2022,94588e6a,POS,Pickup,,1,5800
08/26/2022,80d7dff1,Cash,Delivered,36,2,4700
08/26/2022,30ae9e8b,Cash,Delivered,28,1,3500
08/26/2022,09334560,Cash,Delivered,28,1,2900
08/26/2022,9a3ef20c,Transfer,Pickup,,2,4400
08/27/2022,3b8244ef,Cash,Delivered,144,1,900
08/27/2022,d7a329f9,Transfer,Delivered,132,4,7400
08/27/2022,ff56991a,Cash,Delivered,155,2,1800
08/27/2022,c0c5cf93,Cash,Delivered,164,4,6300
08/27/2022,b218037f,Transfer,Delivered,4,4,18400
08/27/2022,cef9864a,Cash,Cancelled,,2,9800
08/27/2022,f9fbf7cb,Cash,Delivered,47,3,4500
08/27/2022,fec2d8e6,Transfer,Pickup,,1,2800
08/27/2022,6d59df9b,Transfer,Pickup,,1,3500
08/29/2022,c17a29f3,Transfer,Delivered,19,2,8300
08/29/2022,42e7141f,Transfer,Pickup,,2,2800
08/29/2022,7b3f8402,Cash,Delivered,29,1,2900
08/29/2022,5a73fa85,Cash,Delivered,34,2,1800
08/29/2022,b11257d7,Cash,Delivered,30,2,6600
08/29/2022,0375df78,Transfer,Delivered,30,1,2900
08/29/2022,e77b6095,Cash,Delivered,56,3,3600
08/29/2022,7d3f79d4,Cash,Delivered,12,1,1900
05/19/2022,d4573d55,Cash,Pickup,,0,1100
05/19/2022,ee84394c,Cash,Pickup,,1,3700
05/19/2022,42347bed,Transfer,Pickup,,1,38800
05/19/2022,8ce0c0ad,Cash,Pickup,,0,2450
05/19/2022,31a01d36,Cash,Pickup,,1,1000
05/19/2022,93e53265,Cash,Pickup,,0,1100
05/19/2022,00e7d535,Cash,Pickup,,0,2700
05/19/2022,13c4376c,Cash,Pickup,,0,1900
05/19/2022,cd898c46,Cash,Pickup,,0,2700
05/19/2022,4493daaf,Cash,Pickup,,0,1100
05/19/2022,bffbe30a,Cash,Pickup,,1,1000
05/19/2022,0a3ba612,Cash,Pickup,,0,2200
05/19/2022,6af3bfc8,Cash,Pickup,,0,1900
05/19/2022,70fda2b3,Cash,Pickup,,1,1000
05/19/2022,07072770,Cash,Pickup,,0,4900
05/19/2022,c93e1ace,Cash,Pickup,,0,2700
05/19/2022,cacde73c,Cash,Pickup,,0,2200
05/19/2022,75084c13,Cash,Pickup,,1,1000
05/20/2022,62a4d2c6,Cash,Pickup,,1,1000
05/20/2022,a10c62fb,Cash,Pickup,,0,6700
05/20/2022,12409a48,Cash,Pickup,,1,1000
05/20/2022,d7b56ae4,Cash,Pickup,,0,1900
05/20/2022,11897ba9,Cash,Pickup,,0,1900
05/20/2022,55bc1414,Cash,Pickup,,0,1100
05/20/2022,7e0955cf,Cash,Pickup,,1,1000
05/20/2022,1e857442,Cash,Pickup,,0,1900
05/20/2022,c6c9dfda,Cash,Pickup,,0,1100
05/20/2022,41eb2422,Cash,Pickup,,0,1900
05/20/2022,d2190711,Cash,Pickup,,0,1100
05/20/2022,76fc60da,Cash,Pickup,,0,2600
05/20/2022,8f85bb02,Cash,Pickup,,0,2200
05/20/2022,e61e1236,Transfer,Pickup,,1,3350
05/20/2022,04c7a90b,Cash,Pickup,,0,1100
05/20/2022,a2e9dc3e,Cash,Pickup,,0,1900
05/20/2022,be68ab21,Cash,Pickup,,0,1900
05/20/2022,398a9dd6,Cash,Pickup,,0,2700
05/20/2022,7d2ef0fb,Cash,Pickup,,0,1000
05/21/2022,c6570490,Cash,Pickup,,1,2900
05/21/2022,dbb3237d,Cash,Pickup,,0,4800
05/21/2022,275111e0,Cash,Pickup,,0,2700
05/21/2022,dc7e09d0,Cash,Pickup,,0,7050
05/21/2022,f03bbe56,Cash,Pickup,,1,750
05/21/2022,fcbd7262,Cash,Pickup,,0,1100
05/21/2022,41661a46,Cash,Pickup,,0,1100
05/21/2022,b2586285,Cash,Pickup,,0,1100
05/21/2022,795d9063,Cash,Pickup,,0,2700
05/21/2022,9226d5e5,Cash,Pickup,,0,1100
05/21/2022,d8af2e52,Cash,Pickup,,0,3700
05/21/2022,ac91897f,Cash,Pickup,,0,1100
05/21/2022,9efa1840,Cash,Pickup,,0,1100
05/21/2022,b0229f16,Cash,Pickup,,0,2600
05/21/2022,5813896e,Cash,Pickup,,0,1100
05/21/2022,cad817af,Cash,Pickup,,1,1000
05/21/2022,111f0879,Cash,Pickup,,0,1100
05/21/2022,1095681d,Cash,Pickup,,0,2600
05/21/2022,f683b17d,Cash,Pickup,,0,2700
05/23/2022,df21b06e,Transfer,Pickup,,1,19100
05/23/2022,86d1b98c,Cash,Pickup,,0,28700
05/23/2022,92f45708,Cash,Pickup,,0,2450
05/23/2022,923991ff,Cash,Pickup,,0,1100
05/23/2022,2bea0b67,Cash,Pickup,,0,2450
05/23/2022,cc684b7b,Cash,Pickup,,0,2700
05/23/2022,ca187417,Cash,Pickup,,0,7200
05/23/2022,cdb32249,Cash,Pickup,,0,1100
05/23/2022,4197112f,Transfer,Pickup,,0,2700
05/23/2022,2ab653f6,Cash,Pickup,,1,1000
05/23/2022,3c780cdd,Cash,Pickup,,1,750
05/23/2022,5529a072,Cash,Pickup,,1,1000
05/23/2022,54940950,Cash,Pickup,,0,1700
05/23/2022,77ef21dc,Cash,Pickup,,1,1000
05/23/2022,5778288d,Cash,Pickup,,0,1100
05/23/2022,89875776,Cash,Pickup,,1,1000
05/24/2022,25f5d51e,Cash,Pickup,,0,1100
05/24/2022,9d5f8b7f,Cash,Pickup,,0,2200
05/24/2022,bac80e55,Cash,Pickup,,0,1700
05/24/2022,ac1df872,Cash,Pickup,,0,5300
05/24/2022,40ba3d98,Cash,Pickup,,1,750
05/24/2022,df614f72,Cash,Pickup,,1,3700
05/24/2022,6cf8d7c0,Cash,Pickup,,0,4400
05/24/2022,0c9f844c,Cash,Pickup,,0,1700
05/24/2022,bdf44e90,Cash,Pickup,,0,2700
05/24/2022,bf2a0600,Cash,Pickup,,0,1100
05/24/2022,bec316b2,Cash,Pickup,,0,2700
05/25/2022,a91bc2e9,Transfer,Pickup,,1,2650
05/25/2022,fa77c485,Transfer,Pickup,,0,34250
05/25/2022,e057a102,Cash,Pickup,,0,1900
05/25/2022,1eac8884,Cash,Pickup,,0,1700
05/25/2022,26044bf5,Cash,Pickup,,0,2200
05/25/2022,a8d587f5,Cash,Pickup,,0,1100
05/25/2022,f65c7cbc,Cash,Pickup,,0,1100
05/25/2022,e2ffdc6f,Cash,Pickup,,0,1900
05/25/2022,02791f8c,Cash,Pickup,,0,1100
05/26/2022,72bb3aa1,Cash,Pickup,,2,6200
05/26/2022,602cfeeb,Cash,Pickup,,1,1000
05/26/2022,1c4885c2,Cash,Pickup,,0,2200
05/26/2022,735fced8,Cash,Pickup,,0,2450
05/26/2022,ed07d3b9,Cash,Pickup,,0,1100
05/26/2022,c2d0c981,Cash,Pickup,,0,1100
05/26/2022,d6c4a2d8,Cash,Pickup,,0,1100
05/26/2022,5e073404,Cash,Pickup,,0,1100
05/26/2022,fa274c74,Cash,Pickup,,0,2200
05/26/2022,a5b97a25,Cash,Pickup,,0,2200
05/26/2022,cd7eef12,Cash,Pickup,,0,1700
05/26/2022,8159bc28,Cash,Pickup,,1,1000
05/26/2022,d6875c43,Cash,Pickup,,1,1000
05/26/2022,ce00fa38,Cash,Pickup,,0,3800
05/26/2022,7602c950,Cash,Pickup,,0,1900
05/26/2022,fae03cf4,Cash,Pickup,,0,1700
05/26/2022,f33746e5,Cash,Pickup,,1,4700
05/27/2022,d7f15f69,Cash,Pickup,,1,1000
05/27/2022,77dc47ac,Cash,Pickup,,0,3700
05/27/2022,fb1760a9,Cash,Pickup,,0,2450
05/27/2022,7304b581,Cash,Pickup,,1,1000
05/27/2022,58785da6,Cash,Pickup,,0,1100
05/27/2022,17565baf,Cash,Pickup,,0,1100
05/27/2022,aad99bd7,Cash,Pickup,,0,2450
05/27/2022,96a7a70c,Cash,Pickup,,0,5700
05/27/2022,a2684510,Cash,Pickup,,0,1100
05/27/2022,d7290745,Cash,Pickup,,0,2700
05/28/2022,f9dfb7ee,Cash,Pickup,,0,3800
05/28/2022,a4cf6a53,Transfer,Pickup,,0,12000
05/28/2022,25a89510,Cash,Pickup,,0,1100
05/28/2022,9909a1a3,Cash,Pickup,,1,2900
05/28/2022,4c99e9e5,Cash,Pickup,,0,1100
05/28/2022,e322ab27,Cash,Pickup,,1,750
05/28/2022,40b81ba1,Cash,Pickup,,0,2700
05/28/2022,d14f2a6c,Cash,Pickup,,0,2600
05/28/2022,c5e37bc4,Cash,Pickup,,0,1100
05/28/2022,05848e89,Cash,Pickup,,0,1100
05/28/2022,4722a4db,Cash,Pickup,,1,2100
05/28/2022,f61caf72,Cash,Pickup,,0,1000
05/28/2022,37530583,Cash,Pickup,,0,2700
05/28/2022,1130e02d,Cash,Pickup,,1,1000
05/28/2022,71cc3dc7,Cash,Pickup,,1,1000
05/28/2022,2ec3c0d9,Cash,Pickup,,1,1000
05/28/2022,99293464,Cash,Pickup,,0,6500
05/28/2022,11814df5,Cash,Pickup,,1,750
05/28/2022,683402d3,Cash,Pickup,,1,2100
05/28/2022,6c50f54d,Cash,Pickup,,0,1100
05/28/2022,492023dc,Cash,Pickup,,0,1000
05/30/2022,246db47c,Cash,Pickup,,0,1100
05/30/2022,1410812d,Cash,Pickup,,0,3800
05/30/2022,80747f6b,Cash,Pickup,,0,1900
05/30/2022,359d4778,Cash,Pickup,,0,2200
05/30/2022,55197c67,Cash,Pickup,,0,3800
05/30/2022,7ae7a6c0,Cash,Pickup,,0,1900
05/30/2022,7c38d042,Cash,Pickup,,1,1000
05/30/2022,8907e088,Cash,Pickup,,1,1000
05/30/2022,730005cd,Cash,Pickup,,1,1000
